 x x1 x2 x3 x4 x5 x6 x7 x_kde x_kde2
    -1.800     0.028     0.056     0.011     0.000     0.000     0.000     0.000     0.095     0.086
    -1.700     0.024     0.054     0.013     0.000     0.000     0.000     0.000     0.092     0.086
    -1.600     0.021     0.053     0.016     0.000     0.000     0.000     0.000     0.090     0.087
    -1.500     0.019     0.050     0.019     0.000     0.000     0.000     0.000     0.087     0.087
    -1.400     0.016     0.048     0.021     0.000     0.000     0.000     0.000     0.085     0.087
    -1.300     0.013     0.045     0.024     0.000     0.000     0.000     0.000     0.083     0.087
    -1.200     0.011     0.041     0.028     0.000     0.000     0.000     0.000     0.081     0.087
    -1.100     0.009     0.038     0.031     0.000     0.000     0.000     0.000     0.079     0.087
    -1.000     0.008     0.035     0.035     0.001     0.000     0.000     0.000     0.078     0.087
    -0.900     0.006     0.031     0.038     0.001     0.000     0.000     0.000     0.076     0.087
    -0.800     0.005     0.028     0.041     0.001     0.000     0.000     0.000     0.076     0.087
    -0.700     0.004     0.024     0.045     0.001     0.000     0.000     0.000     0.075     0.087
    -0.600     0.003     0.021     0.048     0.002     0.000     0.000     0.000     0.075     0.087
    -0.500     0.003     0.019     0.050     0.003     0.001     0.000     0.000     0.075     0.088
    -0.400     0.002     0.016     0.053     0.003     0.001     0.000     0.000     0.075     0.088
    -0.300     0.001     0.013     0.054     0.004     0.001     0.000     0.000     0.075     0.089
    -0.200     0.001     0.011     0.056     0.005     0.001     0.000     0.000     0.075     0.090
    -0.100     0.001     0.009     0.057     0.006     0.002     0.000     0.000     0.076     0.091
     0.000     0.001     0.008     0.057     0.008     0.003     0.001     0.000     0.076     0.093
     0.100     0.000     0.006     0.057     0.009     0.003     0.001     0.000     0.077     0.095
     0.200     0.000     0.005     0.056     0.011     0.004     0.001     0.000     0.078     0.097
     0.300     0.000     0.004     0.054     0.013     0.005     0.001     0.000     0.079     0.099
     0.400     0.000     0.003     0.053     0.016     0.006     0.002     0.000     0.080     0.102
     0.500     0.000     0.003     0.050     0.019     0.008     0.003     0.000     0.082     0.105
     0.600     0.000     0.002     0.048     0.021     0.009     0.003     0.000     0.084     0.108
     0.700     0.000     0.001     0.045     0.024     0.011     0.004     0.000     0.086     0.111
     0.800     0.000     0.001     0.041     0.028     0.013     0.005     0.000     0.089     0.114
     0.900     0.000     0.001     0.038     0.031     0.016     0.006     0.000     0.093     0.118
     1.000     0.000     0.001     0.035     0.035     0.019     0.008     0.001     0.097     0.121
     1.100     0.000     0.000     0.031     0.038     0.021     0.009     0.001     0.101     0.125
     1.200     0.000     0.000     0.028     0.041     0.024     0.011     0.001     0.106     0.128
     1.300     0.000     0.000     0.024     0.045     0.028     0.013     0.001     0.112     0.132
     1.400     0.000     0.000     0.021     0.048     0.031     0.016     0.002     0.118     0.135
     1.500     0.000     0.000     0.019     0.050     0.035     0.019     0.003     0.124     0.138
     1.600     0.000     0.000     0.016     0.053     0.038     0.021     0.003     0.131     0.140
     1.700     0.000     0.000     0.013     0.054     0.041     0.024     0.004     0.138     0.143
     1.800     0.000     0.000     0.011     0.056     0.045     0.028     0.005     0.145     0.145
     1.900     0.000     0.000     0.009     0.057     0.048     0.031     0.006     0.151     0.146
     2.000     0.000     0.000     0.008     0.057     0.050     0.035     0.008     0.157     0.147
     2.100     0.000     0.000     0.006     0.057     0.053     0.038     0.009     0.163     0.148
     2.200     0.000     0.000     0.005     0.056     0.054     0.041     0.011     0.168     0.148
     2.300     0.000     0.000     0.004     0.054     0.056     0.045     0.013     0.172     0.147
     2.400     0.000     0.000     0.003     0.053     0.057     0.048     0.016     0.176     0.146
     2.500     0.000     0.000     0.003     0.050     0.057     0.050     0.019     0.179     0.144
     2.600     0.000     0.000     0.002     0.048     0.057     0.053     0.021     0.180     0.142
     2.700     0.000     0.000     0.001     0.045     0.056     0.054     0.024     0.181     0.139
     2.800     0.000     0.000     0.001     0.041     0.054     0.056     0.028     0.181     0.136
     2.900     0.000     0.000     0.001     0.038     0.053     0.057     0.031     0.179     0.132
     3.000     0.000     0.000     0.001     0.035     0.050     0.057     0.035     0.177     0.128
     3.100     0.000     0.000     0.000     0.031     0.048     0.057     0.038     0.174     0.123
     3.200     0.000     0.000     0.000     0.028     0.045     0.056     0.041     0.170     0.118
     3.300     0.000     0.000     0.000     0.024     0.041     0.054     0.045     0.165     0.112
     3.400     0.000     0.000     0.000     0.021     0.038     0.053     0.048     0.160     0.107
     3.500     0.000     0.000     0.000     0.019     0.035     0.050     0.050     0.154     0.101
     3.600     0.000     0.000     0.000     0.016     0.031     0.048     0.053     0.147     0.095
     3.700     0.000     0.000     0.000     0.013     0.028     0.045     0.054     0.140     0.089
     3.800     0.000     0.000     0.000     0.011     0.024     0.041     0.056     0.133     0.083
     3.900     0.000     0.000     0.000     0.009     0.021     0.038     0.057     0.126     0.077
     4.000     0.000     0.000     0.000     0.008     0.019     0.035     0.057     0.118     0.071
     4.100     0.000     0.000     0.000     0.006     0.016     0.031     0.057     0.110     0.066
     4.200     0.000     0.000     0.000     0.005     0.013     0.028     0.056     0.102     0.060
     4.300     0.000     0.000     0.000     0.004     0.011     0.024     0.054     0.094     0.055
     4.400     0.000     0.000     0.000     0.003     0.009     0.021     0.053     0.087     0.050
     4.500     0.000     0.000     0.000     0.003     0.008     0.019     0.050     0.079     0.045
     4.600     0.000     0.000     0.000     0.002     0.006     0.016     0.048     0.072     0.040
     4.700     0.000     0.000     0.000     0.001     0.005     0.013     0.045     0.065     0.036
     4.800     0.000     0.000     0.000     0.001     0.004     0.011     0.041     0.058     0.032
     4.900     0.000     0.000     0.000     0.001     0.003     0.009     0.038     0.051     0.028
     5.000     0.000     0.000     0.000     0.001     0.003     0.008     0.035     0.045     0.025
     5.100     0.000     0.000     0.000     0.000     0.002     0.006     0.031     0.040     0.022
     5.200     0.000     0.000     0.000     0.000     0.001     0.005     0.028     0.035     0.019
     5.300     0.000     0.000     0.000     0.000     0.001     0.004     0.024     0.030     0.016
     5.400     0.000     0.000     0.000     0.000     0.001     0.003     0.021     0.026     0.014
     5.500     0.000     0.000     0.000     0.000     0.001     0.003     0.019     0.022     0.012
     5.600     0.000     0.000     0.000     0.000     0.000     0.002     0.016     0.018     0.010
     5.700     0.000     0.000     0.000     0.000     0.000     0.001     0.013     0.015     0.009
     5.800     0.000     0.000     0.000     0.000     0.000     0.001     0.011     0.013     0.007
     5.900     0.000     0.000     0.000     0.000     0.000     0.001     0.009     0.010     0.006
     6.000     0.000     0.000     0.000     0.000     0.000     0.001     0.008     0.008     0.005
     6.100     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.007     0.004
     6.200     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.005     0.004
     6.300     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.004     0.003
     6.400     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.003     0.002
     6.500     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.003     0.002
     6.600     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.002     0.002
     6.700     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.001
     6.800     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.001
     6.900     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.001
     7.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.001
     7.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     7.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     7.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     7.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     7.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     7.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     7.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     7.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     7.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     8.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
     9.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
